;ACC06;ABEV3;2;4507;4507;4507;13.06;58861.42;58861.42;58861.42;
;ACC07;BBDC4;2;8376;8376;8376;14.78;123797.28;123797.28;123797.28;
;ACC05;VALE3;2;8217;8217;8217;17.96;147577.32;147577.32;147577.32;
;ACC07;LREN3;2;3031;3031;3031;18.80;56982.80;56982.80;56982.80;
;ACC05;ITUB4;2;4577;4577;4577;12.96;59317.92;59317.92;59317.92;
;ACC05;PETR4;2;2604;2604;2604;18.88;49163.52;49163.52;49163.52;
;ACC04;BBAS3;2;8287;8287;8287;10.40;86184.80;86184.80;86184.80;
;ACC06;VALE3;1;3489;3489;3489;10.82;37750.98;37750.98;37750.98;
;ACC06;B3SA3;1;6540;6540;6540;16.88;110395.20;110395.20;110395.20;
;ACC04;B3SA3;2;2228;2228;2228;15.86;35336.08;35336.08;35336.08;
;ACC01;ABEV3;2;7426;7426;7426;18.18;135004.68;135004.68;135004.68;
;ACC02;ITUB4;2;5983;5983;5983;18.41;110147.03;110147.03;110147.03;
;ACC10;VALE3;2;3239;3239;3239;12.21;39548.19;39548.19;39548.19;
;ACC06;BBAS3;2;2571;2571;2571;16.57;42601.47;42601.47;42601.47;
;ACC07;MGLU3;1;2372;2372;2372;19.22;45589.84;45589.84;45589.84;
;ACC05;PETR4;2;8666;8666;8666;12.46;107978.36;107978.36;107978.36;
;ACC01;ITUB4;1;2141;2141;2141;15.06;32243.46;32243.46;32243.46;
;ACC01;BBDC4;2;5829;5829;5829;10.45;60913.05;60913.05;60913.05;
;ACC07;BBAS3;1;5962;5962;5962;10.06;59977.72;59977.72;59977.72;
;ACC07;PETR4;1;4597;4597;4597;14.71;67621.87;67621.87;67621.87;
;ACC04;ITUB4;1;4998;4998;4998;19.09;95411.82;95411.82;95411.82;
;ACC09;ABEV3;2;1536;1536;1536;11.97;18385.92;18385.92;18385.92;
;ACC03;WEGE3;1;3101;3101;3101;13.54;41987.54;41987.54;41987.54;
;ACC09;ITUB4;2;5705;5705;5705;18.50;105542.50;105542.50;105542.50;
;ACC10;LREN3;1;5681;5681;5681;17.04;96804.24;96804.24;96804.24;
;ACC09;ABEV3;1;3869;3869;3869;13.03;50413.07;50413.07;50413.07;
;ACC06;BBAS3;1;9336;9336;9336;19.91;185879.76;185879.76;185879.76;
;ACC09;MGLU3;2;8583;8583;8583;18.29;156983.07;156983.07;156983.07;
;ACC06;LREN3;1;6626;6626;6626;16.77;111118.02;111118.02;111118.02;
;ACC09;LREN3;1;4268;4268;4268;19.57;83524.76;83524.76;83524.76;
;ACC03;VALE3;2;8352;8352;8352;16.02;133799.04;133799.04;133799.04;
;ACC05;BBAS3;2;4578;4578;4578;19.13;87577.14;87577.14;87577.14;
;ACC06;ITUB4;1;1774;1774;1774;11.33;20099.42;20099.42;20099.42;
;ACC08;BBDC4;1;8505;8505;8505;13.22;112436.10;112436.10;112436.10;
;ACC07;B3SA3;1;3678;3678;3678;17.93;65946.54;65946.54;65946.54;
;ACC02;MGLU3;1;7842;7842;7842;13.54;106180.68;106180.68;106180.68;
;ACC06;VALE3;1;6417;6417;6417;19.90;127698.30;127698.30;127698.30;
;ACC06;MGLU3;1;3818;3818;3818;18.51;70671.18;70671.18;70671.18;
;ACC06;ABEV3;2;6646;6646;6646;13.24;87993.04;87993.04;87993.04;
;ACC08;ABEV3;2;7689;7689;7689;12.36;95036.04;95036.04;95036.04;
;ACC10;ABEV3;1;4277;4277;4277;13.54;57910.58;57910.58;57910.58;
;ACC06;LREN3;2;7554;7554;7554;13.70;103489.80;103489.80;103489.80;
;ACC01;LREN3;1;6919;6919;6919;19.27;133329.13;133329.13;133329.13;
;ACC08;MGLU3;2;9379;9379;9379;14.83;139090.57;139090.57;139090.57;
;ACC10;ITUB4;2;2197;2197;2197;16.85;37019.45;37019.45;37019.45;
;ACC04;LREN3;2;9244;9244;9244;18.41;170182.04;170182.04;170182.04;
;ACC10;WEGE3;1;2937;2937;2937;17.95;52719.15;52719.15;52719.15;
;ACC04;B3SA3;2;2564;2564;2564;12.37;31716.68;31716.68;31716.68;
;ACC03;VALE3;1;4502;4502;4502;15.78;71041.56;71041.56;71041.56;
;ACC10;B3SA3;1;4720;4720;4720;16.10;75992.00;75992.00;75992.00;
;ACC05;MGLU3;1;5420;5420;5420;10.95;59349.00;59349.00;59349.00;
;ACC08;WEGE3;2;8820;8820;8820;16.00;141120.00;141120.00;141120.00;
;ACC02;WEGE3;2;1112;1112;1112;19.55;21739.60;21739.60;21739.60;
;ACC08;VALE3;1;3984;3984;3984;18.47;73584.48;73584.48;73584.48;
;ACC01;ABEV3;2;4925;4925;4925;10.90;53682.50;53682.50;53682.50;
;ACC03;B3SA3;1;9211;9211;9211;17.49;161100.39;161100.39;161100.39;
;ACC06;BBAS3;1;4841;4841;4841;19.97;96674.77;96674.77;96674.77;
;ACC03;PETR4;1;3705;3705;3705;10.34;38309.70;38309.70;38309.70;
;ACC06;ITUB4;2;5381;5381;5381;18.38;98902.78;98902.78;98902.78;
;ACC01;PETR4;1;3602;3602;3602;18.02;64908.04;64908.04;64908.04;
;ACC08;BBAS3;2;2667;2667;2667;12.25;32670.75;32670.75;32670.75;
;ACC03;BBDC4;2;7345;7345;7345;18.01;132283.45;132283.45;132283.45;
;ACC04;PETR4;2;3534;3534;3534;14.78;52232.52;52232.52;52232.52;
;ACC05;LREN3;2;6940;6940;6940;18.37;127487.80;127487.80;127487.80;
;ACC02;LREN3;1;8632;8632;8632;12.17;105051.44;105051.44;105051.44;
;ACC05;VALE3;1;8558;8558;8558;19.77;169191.66;169191.66;169191.66;
;ACC02;VALE3;1;8955;8955;8955;18.95;169697.25;169697.25;169697.25;
;ACC09;B3SA3;1;6930;6930;6930;14.15;98059.50;98059.50;98059.50;
;ACC06;WEGE3;1;9628;9628;9628;11.01;106004.28;106004.28;106004.28;
;ACC04;BBAS3;2;2766;2766;2766;18.67;51641.22;51641.22;51641.22;
;ACC09;BBDC4;2;1419;1419;1419;13.72;19468.68;19468.68;19468.68;
;ACC08;ITUB4;1;4573;4573;4573;17.33;79250.09;79250.09;79250.09;
;ACC03;ABEV3;1;5648;5648;5648;18.26;103132.48;103132.48;103132.48;
;ACC05;PETR4;2;7290;7290;7290;18.74;136614.60;136614.60;136614.60;
;ACC01;WEGE3;2;1466;1466;1466;17.24;25273.84;25273.84;25273.84;
;ACC03;B3SA3;2;1373;1373;1373;14.85;20389.05;20389.05;20389.05;
;ACC08;LREN3;1;1995;1995;1995;12.45;24837.75;24837.75;24837.75;
;ACC10;B3SA3;2;7198;7198;7198;14.74;106098.52;106098.52;106098.52;
;ACC10;WEGE3;1;8715;8715;8715;14.56;126890.40;126890.40;126890.40;
;ACC07;ABEV3;1;4702;4702;4702;18.39;86469.78;86469.78;86469.78;
;ACC06;VALE3;2;5180;5180;5180;19.29;99922.20;99922.20;99922.20;
;ACC03;ITUB4;2;4525;4525;4525;11.09;50182.25;50182.25;50182.25;
;ACC01;ABEV3;1;1323;1323;1323;13.55;17926.65;17926.65;17926.65;
;ACC08;LREN3;1;9040;9040;9040;13.73;124119.20;124119.20;124119.20;
;ACC04;BBAS3;1;2545;2545;2545;11.74;29878.30;29878.30;29878.30;
;ACC09;ITUB4;1;9980;9980;9980;15.65;156187.00;156187.00;156187.00;
;ACC10;PETR4;1;9548;9548;9548;11.41;108942.68;108942.68;108942.68;
;ACC07;BBAS3;2;3071;3071;3071;17.22;52882.62;52882.62;52882.62;
;ACC04;MGLU3;1;3387;3387;3387;15.42;52227.54;52227.54;52227.54;
;ACC03;B3SA3;1;6511;6511;6511;10.21;66477.31;66477.31;66477.31;
;ACC10;VALE3;1;7055;7055;7055;14.30;100886.50;100886.50;100886.50;
;ACC05;VALE3;1;3502;3502;3502;14.47;50673.94;50673.94;50673.94;
;ACC09;B3SA3;2;2189;2189;2189;19.05;41700.45;41700.45;41700.45;
;ACC07;MGLU3;1;6729;6729;6729;10.13;68164.77;68164.77;68164.77;
;ACC07;BBAS3;1;5409;5409;5409;19.76;106881.84;106881.84;106881.84;
;ACC10;BBDC4;1;5197;5197;5197;18.21;94637.37;94637.37;94637.37;
;ACC07;B3SA3;1;1687;1687;1687;15.50;26148.50;26148.50;26148.50;
;ACC08;VALE3;1;3270;3270;3270;19.69;64386.30;64386.30;64386.30;
;ACC07;BBDC4;2;1179;1179;1179;11.53;13593.87;13593.87;13593.87;
;ACC03;ITUB4;2;8251;8251;8251;11.72;96701.72;96701.72;96701.72;
;ACC02;PETR4;1;1198;1198;1198;14.74;17658.52;17658.52;17658.52;
;ACC05;B3SA3;1;7866;7866;7866;14.09;110831.94;110831.94;110831.94;
;ACC07;LREN3;1;7618;7618;7618;13.81;105204.58;105204.58;105204.58;
;ACC05;ABEV3;1;2586;2586;2586;12.75;32971.50;32971.50;32971.50;
;ACC01;WEGE3;2;6465;6465;6465;13.40;86631.00;86631.00;86631.00;
;ACC09;BBAS3;2;7119;7119;7119;18.59;132342.21;132342.21;132342.21;
;ACC10;MGLU3;1;2972;2972;2972;15.99;47522.28;47522.28;47522.28;
;ACC08;ITUB4;2;1010;1010;1010;17.58;17755.80;17755.80;17755.80;
;ACC10;LREN3;1;9290;9290;9290;19.21;178460.90;178460.90;178460.90;
;ACC04;VALE3;1;8108;8108;8108;19.10;154862.80;154862.80;154862.80;
;ACC01;B3SA3;2;6454;6454;6454;17.68;114106.72;114106.72;114106.72;
;ACC10;ABEV3;2;8941;8941;8941;10.62;94953.42;94953.42;94953.42;
;ACC09;B3SA3;1;9746;9746;9746;13.77;134202.42;134202.42;134202.42;
;ACC06;WEGE3;2;2216;2216;2216;11.42;25306.72;25306.72;25306.72;
;ACC08;B3SA3;2;8558;8558;8558;16.15;138211.70;138211.70;138211.70;
;ACC03;VALE3;1;8888;8888;8888;11.69;103900.72;103900.72;103900.72;
;ACC07;PETR4;2;2025;2025;2025;18.63;37725.75;37725.75;37725.75;
;ACC04;ITUB4;2;2198;2198;2198;17.35;38135.30;38135.30;38135.30;
;ACC08;B3SA3;1;7422;7422;7422;12.51;92849.22;92849.22;92849.22;
;ACC10;PETR4;2;7133;7133;7133;14.97;106781.01;106781.01;106781.01;
;ACC09;PETR4;1;5835;5835;5835;11.01;64243.35;64243.35;64243.35;
;ACC06;MGLU3;1;6149;6149;6149;17.61;108283.89;108283.89;108283.89;
;ACC10;VALE3;2;6074;6074;6074;17.30;105080.20;105080.20;105080.20;
;ACC07;MGLU3;1;3718;3718;3718;11.38;42310.84;42310.84;42310.84;
;ACC04;ABEV3;2;8163;8163;8163;18.38;150035.94;150035.94;150035.94;
;ACC10;MGLU3;1;4845;4845;4845;15.03;72820.35;72820.35;72820.35;
;ACC01;LREN3;1;1203;1203;1203;12.98;15614.94;15614.94;15614.94;
;ACC01;VALE3;2;4296;4296;4296;13.52;58081.92;58081.92;58081.92;
;ACC03;BBDC4;2;1421;1421;1421;18.78;26686.38;26686.38;26686.38;
;ACC10;PETR4;1;5918;5918;5918;12.68;75040.24;75040.24;75040.24;
;ACC05;B3SA3;1;6413;6413;6413;15.47;99209.11;99209.11;99209.11;
;ACC08;B3SA3;1;5116;5116;5116;17.17;87841.72;87841.72;87841.72;
;ACC05;BBDC4;1;5135;5135;5135;17.24;88527.40;88527.40;88527.40;
;ACC09;LREN3;2;9691;9691;9691;18.00;174438.00;174438.00;174438.00;
;ACC10;B3SA3;1;7080;7080;7080;14.11;99898.80;99898.80;99898.80;
;ACC04;WEGE3;2;1058;1058;1058;16.66;17626.28;17626.28;17626.28;
;ACC01;B3SA3;2;6021;6021;6021;11.24;67676.04;67676.04;67676.04;
;ACC02;B3SA3;2;6782;6782;6782;18.65;126484.30;126484.30;126484.30;
;ACC06;LREN3;2;3534;3534;3534;10.25;36223.50;36223.50;36223.50;
;ACC04;BBDC4;2;4397;4397;4397;13.01;57204.97;57204.97;57204.97;
;ACC03;ABEV3;1;4345;4345;4345;14.87;64610.15;64610.15;64610.15;
;ACC10;LREN3;1;1210;1210;1210;12.88;15584.80;15584.80;15584.80;
;ACC04;B3SA3;1;1229;1229;1229;16.45;20217.05;20217.05;20217.05;
;ACC04;BBDC4;2;7090;7090;7090;13.93;98763.70;98763.70;98763.70;
;ACC01;B3SA3;1;2459;2459;2459;11.64;28622.76;28622.76;28622.76;
;ACC04;MGLU3;2;5499;5499;5499;15.35;84409.65;84409.65;84409.65;
;ACC01;B3SA3;1;4784;4784;4784;11.56;55303.04;55303.04;55303.04;
;ACC10;ABEV3;2;9548;9548;9548;11.53;110088.44;110088.44;110088.44;
;ACC07;PETR4;2;1272;1272;1272;15.67;19932.24;19932.24;19932.24;
;ACC10;BBDC4;2;7077;7077;7077;11.70;82800.90;82800.90;82800.90;
;ACC06;ITUB4;2;1609;1609;1609;16.39;26371.51;26371.51;26371.51;
;ACC02;ABEV3;1;1515;1515;1515;17.74;26876.10;26876.10;26876.10;
;ACC04;LREN3;2;4458;4458;4458;15.05;67092.90;67092.90;67092.90;
;ACC03;PETR4;1;3666;3666;3666;17.34;63568.44;63568.44;63568.44;
;ACC02;ITUB4;2;5985;5985;5985;19.69;117844.65;117844.65;117844.65;
;ACC01;BBAS3;1;5840;5840;5840;18.90;110376.00;110376.00;110376.00;
;ACC03;B3SA3;2;8871;8871;8871;12.97;115056.87;115056.87;115056.87;
;ACC04;ITUB4;2;4747;4747;4747;16.50;78325.50;78325.50;78325.50;
;ACC07;LREN3;2;4636;4636;4636;14.57;67546.52;67546.52;67546.52;
;ACC06;VALE3;2;7094;7094;7094;11.61;82361.34;82361.34;82361.34;
;ACC06;PETR4;1;3148;3148;3148;17.41;54806.68;54806.68;54806.68;
;ACC08;WEGE3;1;5574;5574;5574;12.09;67389.66;67389.66;67389.66;
;ACC07;BBDC4;2;3956;3956;3956;10.56;41775.36;41775.36;41775.36;
;ACC10;B3SA3;1;5835;5835;5835;19.10;111448.50;111448.50;111448.50;
;ACC04;BBDC4;1;7882;7882;7882;14.13;111372.66;111372.66;111372.66;
;ACC02;MGLU3;1;5413;5413;5413;17.09;92508.17;92508.17;92508.17;
;ACC01;LREN3;1;6301;6301;6301;19.63;123688.63;123688.63;123688.63;
;ACC01;MGLU3;2;3847;3847;3847;15.44;59397.68;59397.68;59397.68;
;ACC03;VALE3;1;4006;4006;4006;14.87;59569.22;59569.22;59569.22;
;ACC06;WEGE3;1;5871;5871;5871;10.74;63054.54;63054.54;63054.54;
;ACC02;PETR4;1;9803;9803;9803;10.15;99500.45;99500.45;99500.45;
;ACC03;ABEV3;1;7193;7193;7193;13.05;93868.65;93868.65;93868.65;
;ACC08;MGLU3;2;1541;1541;1541;16.35;25195.35;25195.35;25195.35;
;ACC01;VALE3;1;6247;6247;6247;17.54;109572.38;109572.38;109572.38;
;ACC07;WEGE3;1;2575;2575;2575;10.30;26522.50;26522.50;26522.50;
;ACC06;BBDC4;2;7731;7731;7731;17.91;138462.21;138462.21;138462.21;
;ACC03;B3SA3;1;7080;7080;7080;11.53;81632.40;81632.40;81632.40;
;ACC05;B3SA3;2;4116;4116;4116;15.28;62892.48;62892.48;62892.48;
;ACC01;ITUB4;2;7808;7808;7808;15.09;117822.72;117822.72;117822.72;
;ACC10;VALE3;2;9720;9720;9720;14.22;138218.40;138218.40;138218.40;
;ACC08;MGLU3;1;3289;3289;3289;14.11;46407.79;46407.79;46407.79;
;ACC03;PETR4;1;4450;4450;4450;16.92;75294.00;75294.00;75294.00;
;ACC01;VALE3;2;6873;6873;6873;10.52;72303.96;72303.96;72303.96;
;ACC02;WEGE3;1;8144;8144;8144;17.48;142357.12;142357.12;142357.12;
;ACC02;ABEV3;1;5596;5596;5596;19.97;111752.12;111752.12;111752.12;
;ACC06;ABEV3;2;2080;2080;2080;11.51;23940.80;23940.80;23940.80;
;ACC05;ITUB4;1;5828;5828;5828;17.26;100591.28;100591.28;100591.28;
;ACC09;MGLU3;1;8624;8624;8624;17.68;152472.32;152472.32;152472.32;
;ACC02;BBDC4;1;8036;8036;8036;18.37;147621.32;147621.32;147621.32;
;ACC08;PETR4;1;4895;4895;4895;11.64;56977.80;56977.80;56977.80;
;ACC02;ITUB4;2;6567;6567;6567;15.43;101328.81;101328.81;101328.81;
;ACC07;BBDC4;2;3576;3576;3576;16.02;57287.52;57287.52;57287.52;
;ACC01;MGLU3;1;5466;5466;5466;13.55;74064.30;74064.30;74064.30;
;ACC05;WEGE3;2;4231;4231;4231;12.45;52675.95;52675.95;52675.95;
;ACC09;VALE3;1;7649;7649;7649;13.99;107009.51;107009.51;107009.51;
;ACC06;PETR4;1;9074;9074;9074;18.18;164965.32;164965.32;164965.32;
;ACC02;ITUB4;2;8592;8592;8592;19.91;171066.72;171066.72;171066.72;
;ACC04;VALE3;2;2175;2175;2175;15.94;34669.50;34669.50;34669.50;
;ACC09;PETR4;1;7661;7661;7661;18.42;141115.62;141115.62;141115.62;
;ACC02;PETR4;2;7192;7192;7192;10.96;78824.32;78824.32;78824.32;
;ACC07;WEGE3;1;8519;8519;8519;18.12;154364.28;154364.28;154364.28;
;ACC01;MGLU3;1;6317;6317;6317;11.29;71318.93;71318.93;71318.93;
;ACC08;PETR4;2;7181;7181;7181;14.49;104052.69;104052.69;104052.69;
;ACC01;VALE3;2;8049;8049;8049;11.93;96024.57;96024.57;96024.57;
;ACC04;WEGE3;1;1457;1457;1457;10.01;14584.57;14584.57;14584.57;
;ACC03;BBDC4;2;3537;3537;3537;18.63;65894.31;65894.31;65894.31;
;ACC09;ABEV3;2;8091;8091;8091;11.72;94826.52;94826.52;94826.52;
;ACC02;WEGE3;1;6994;6994;6994;12.29;85956.26;85956.26;85956.26;
;ACC06;VALE3;1;6730;6730;6730;15.88;106872.40;106872.40;106872.40;
;ACC01;BBAS3;2;9634;9634;9634;14.43;139018.62;139018.62;139018.62;
;ACC05;WEGE3;1;4619;4619;4619;11.53;53257.07;53257.07;53257.07;
;ACC10;VALE3;2;2005;2005;2005;19.97;40039.85;40039.85;40039.85;
;ACC10;WEGE3;1;6334;6334;6334;16.42;104004.28;104004.28;104004.28;
;ACC04;BBAS3;1;8617;8617;8617;14.46;124601.82;124601.82;124601.82;
;ACC04;ABEV3;1;9888;9888;9888;13.00;128544.00;128544.00;128544.00;
;ACC07;MGLU3;2;1077;1077;1077;18.43;19849.11;19849.11;19849.11;
;ACC02;MGLU3;2;3868;3868;3868;11.45;44288.60;44288.60;44288.60;
;ACC03;B3SA3;2;3949;3949;3949;11.61;45847.89;45847.89;45847.89;
;ACC06;ABEV3;2;8017;8017;8017;12.15;97406.55;97406.55;97406.55;
;ACC10;PETR4;1;2188;2188;2188;11.98;26212.24;26212.24;26212.24;
;ACC05;BBDC4;1;8136;8136;8136;17.84;145146.24;145146.24;145146.24;
;ACC09;MGLU3;1;6089;6089;6089;19.20;116908.80;116908.80;116908.80;
;ACC04;ITUB4;1;1431;1431;1431;18.64;26673.84;26673.84;26673.84;
;ACC07;BBDC4;1;7697;7697;7697;17.09;131541.73;131541.73;131541.73;
;ACC06;B3SA3;1;6298;6298;6298;12.30;77465.40;77465.40;77465.40;
;ACC08;ABEV3;2;1030;1030;1030;18.30;18849.00;18849.00;18849.00;
;ACC02;WEGE3;1;6185;6185;6185;11.68;72240.80;72240.80;72240.80;
;ACC03;PETR4;2;4431;4431;4431;11.93;52861.83;52861.83;52861.83;
;ACC02;ABEV3;2;6966;6966;6966;10.22;71192.52;71192.52;71192.52;
;ACC02;WEGE3;2;7539;7539;7539;15.77;118890.03;118890.03;118890.03;
;ACC09;ITUB4;1;7376;7376;7376;13.11;96699.36;96699.36;96699.36;
;ACC01;ITUB4;1;2609;2609;2609;10.21;26637.89;26637.89;26637.89;
;ACC07;B3SA3;2;3464;3464;3464;14.39;49846.96;49846.96;49846.96;
;ACC05;BBDC4;2;8194;8194;8194;10.40;85217.60;85217.60;85217.60;
;ACC10;B3SA3;1;4975;4975;4975;13.75;68406.25;68406.25;68406.25;
;ACC02;BBDC4;2;6719;6719;6719;10.85;72901.15;72901.15;72901.15;
;ACC01;BBAS3;1;6564;6564;6564;14.12;92683.68;92683.68;92683.68;
;ACC09;BBAS3;2;6199;6199;6199;15.04;93232.96;93232.96;93232.96;
;ACC07;ITUB4;1;4679;4679;4679;17.16;80291.64;80291.64;80291.64;
;ACC08;PETR4;2;9229;9229;9229;19.51;180057.79;180057.79;180057.79;
;ACC02;VALE3;1;2478;2478;2478;15.75;39028.50;39028.50;39028.50;
;ACC10;PETR4;2;3058;3058;3058;19.54;59753.32;59753.32;59753.32;
;ACC05;ABEV3;1;7900;7900;7900;12.96;102384.00;102384.00;102384.00;
;ACC10;ITUB4;2;4429;4429;4429;10.25;45397.25;45397.25;45397.25;
;ACC03;VALE3;1;8074;8074;8074;13.18;106415.32;106415.32;106415.32;
;ACC10;VALE3;2;1609;1609;1609;11.66;18760.94;18760.94;18760.94;
;ACC05;BBAS3;2;1372;1372;1372;17.23;23639.56;23639.56;23639.56;
;ACC07;ITUB4;2;1569;1569;1569;19.92;31254.48;31254.48;31254.48;
;ACC03;BBAS3;1;3214;3214;3214;14.81;47599.34;47599.34;47599.34;
;ACC09;BBAS3;2;8224;8224;8224;14.05;115547.20;115547.20;115547.20;
;ACC05;MGLU3;2;6918;6918;6918;10.15;70217.70;70217.70;70217.70;
;ACC04;MGLU3;2;5810;5810;5810;17.49;101616.90;101616.90;101616.90;
;ACC06;WEGE3;1;7506;7506;7506;14.85;111464.10;111464.10;111464.10;
;ACC01;BBAS3;1;3056;3056;3056;15.88;48529.28;48529.28;48529.28;
;ACC04;LREN3;2;2751;2751;2751;14.81;40742.31;40742.31;40742.31;
;ACC02;ABEV3;2;6684;6684;6684;15.65;104604.60;104604.60;104604.60;
;ACC07;WEGE3;1;4866;4866;4866;16.63;80921.58;80921.58;80921.58;
;ACC10;ITUB4;2;1064;1064;1064;12.18;12959.52;12959.52;12959.52;
;ACC01;ABEV3;2;9189;9189;9189;10.36;95198.04;95198.04;95198.04;
;ACC03;ABEV3;1;4516;4516;4516;14.16;63946.56;63946.56;63946.56;
;ACC07;BBDC4;1;9252;9252;9252;11.50;106398.00;106398.00;106398.00;
;ACC01;LREN3;1;3969;3969;3969;10.13;40205.97;40205.97;40205.97;
;ACC08;WEGE3;2;2159;2159;2159;19.65;42424.35;42424.35;42424.35;
;ACC05;WEGE3;2;1552;1552;1552;11.27;17491.04;17491.04;17491.04;
;ACC05;LREN3;1;8818;8818;8818;18.67;164632.06;164632.06;164632.06;
;ACC03;WEGE3;2;2950;2950;2950;13.21;38969.50;38969.50;38969.50;
;ACC05;WEGE3;1;3937;3937;3937;13.22;52047.14;52047.14;52047.14;
;ACC09;BBAS3;1;1697;1697;1697;17.74;30104.78;30104.78;30104.78;
;ACC04;LREN3;2;9219;9219;9219;18.69;172303.11;172303.11;172303.11;
;ACC01;BBAS3;2;8701;8701;8701;13.78;119899.78;119899.78;119899.78;
;ACC06;ABEV3;1;4142;4142;4142;15.17;62834.14;62834.14;62834.14;
;ACC02;BBAS3;2;7049;7049;7049;16.83;118634.67;118634.67;118634.67;
;ACC01;LREN3;1;6120;6120;6120;15.29;93574.80;93574.80;93574.80;
;ACC07;MGLU3;2;9436;9436;9436;16.24;153240.64;153240.64;153240.64;
;ACC05;MGLU3;1;7609;7609;7609;10.31;78448.79;78448.79;78448.79;
;ACC09;BBDC4;2;5730;5730;5730;10.36;59362.80;59362.80;59362.80;
;ACC07;ABEV3;1;7109;7109;7109;18.95;134715.55;134715.55;134715.55;
;ACC10;PETR4;2;9092;9092;9092;12.15;110467.80;110467.80;110467.80;
;ACC01;ITUB4;1;5094;5094;5094;13.27;67597.38;67597.38;67597.38;
;ACC09;BBDC4;2;5612;5612;5612;17.15;96245.80;96245.80;96245.80;
;ACC03;B3SA3;2;2970;2970;2970;13.00;38610.00;38610.00;38610.00;
;ACC06;PETR4;2;7236;7236;7236;12.59;91101.24;91101.24;91101.24;
;ACC02;PETR4;1;1794;1794;1794;14.19;25456.86;25456.86;25456.86;
;ACC10;VALE3;1;2934;2934;2934;19.25;56479.50;56479.50;56479.50;
;ACC06;ITUB4;2;2191;2191;2191;11.92;26116.72;26116.72;26116.72;
;ACC08;LREN3;1;6050;6050;6050;12.70;76835.00;76835.00;76835.00;
;ACC09;MGLU3;1;8726;8726;8726;12.85;112129.10;112129.10;112129.10;
;ACC03;BBAS3;1;4510;4510;4510;12.09;54525.90;54525.90;54525.90;
;ACC07;MGLU3;1;9295;9295;9295;19.08;177348.60;177348.60;177348.60;
;ACC09;ITUB4;1;5793;5793;5793;16.79;97264.47;97264.47;97264.47;
;ACC06;PETR4;1;1766;1766;1766;18.67;32971.22;32971.22;32971.22;
